20201223,奉贤,南桥,育秀九区+地铁+满五唯一+清爽装修+带车位车库新上,208万,3室1厅 | 89.33平米 | 南 | 简装 | 高楼层(共6层) | 1998年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_WBFpwfUsg_1.jpg.296x216.jpg
20201223,奉贤,南桥,店长推荐+边套户型+公园位置+装修省心入住新上,155万,3室1厅 | 89.22平米 | 南 北 | 精装 | 中楼层(共6层) | 1995年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_iIlQGWdov_1.jpg.296x216.jpg
20201223,奉贤,南桥,小区中间位置 中楼层 钥匙房源 随时可看 店长推荐房主自荐,173万,2室1厅 | 75.38平米 | 南 | 简装 | 中楼层(共6层)  | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_H7DOGcgqx_1.jpg.296x216.jpg
20201223,奉贤,南桥,金辉天鹅湾 3室2厅 南,420万,3室2厅 | 100.85平米 | 南 | 精装 | 低楼层(共18层)  | 板楼,http://image1.ljcdn.com/110000-inspection/bbc8d5ff-dea8-420e-b812-2a185a755f80_1000.jpg.296x216.jpg
20201223,奉贤,南桥,独门独户两房，满五，清爽装修，采光充足新上,125万,2室1厅 | 54.27平米 | 南 | 简装 | 中楼层(共5层) | 1985年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_SmUVi8d1t.jpg.296x216.jpg
20201223,奉贤,南桥,近地铁 一楼带天井 适合养老 满五唯一新上,149万,2室1厅 | 72.18平米 | 南 | 简装 | 低楼层(共6层) | 1989年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_H8nMwJfXd_1.jpg.296x216.jpg
20201223,奉贤,南桥,：步行100米至五号线及宝龙商场，配套一应俱全！新上,265万,2室2厅 | 80.25平米 | 南 | 简装 | 低楼层(共6层) | 2004年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_9PmeCW1jv_1.jpg.296x216.jpg
20201223,奉贤,南桥,正阳二期，独有叠加，有大车库，大院子，东边套，诚心房主自荐,830万,4室3厅 | 213.5平米 | 南 | 精装 | 低楼层(共4层) | 2007年建 | 板楼,http://image1.ljcdn.com/310000-inspection/prod-4d3d028b-18a9-4b15-b1e1-cbb0346c8c6a.jpg.296x216.jpg
20201223,奉贤,南桥,奉贤新城电梯高层  一手动迁 诚心出售房主自荐,238万,2室2厅 | 105.87平米 | 南 | 毛坯 | 中楼层(共14层) | 2014年建 | 板楼,http://image1.ljcdn.com/110000-inspection/5994f4db-db6e-45ed-aa41-97602f098249_1000.jpg.296x216.jpg
20201223,奉贤,南桥,育秀婚房装修+15平米车库+有车位+小区环境好+满五唯一房主自荐,181万,2室2厅 | 82.72平米 | 南 | 精装 | 高楼层(共5层) | 2000年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_hR3Cq3MiW_1.jpg.296x216.jpg
