20201223,松江,泗泾,岛屿别墅 占地2亩 双面临水景观佳 拎包入住屋况好,3460万,5室3厅 | 534.59平米 | 南 北 | 精装 | 2层 | 2005年建 | 板楼 | 独栋别墅,http://image1.ljcdn.com/110000-inspection/pc1_lHxlKKMNQ_2.jpg.296x216.jpg
20201223,松江,泗泾,店长推荐+一手动迁税费少+3楼采光好+简装拎包入住房主自荐,221万,2室1厅 | 71.36平米 | 南 | 简装 | 低楼层(共18层) | 2012年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_8dwd2EB8w_1.jpg.296x216.jpg
20201223,松江,泗泾,无增值税，税费少，小区环境好，诚意出售！房主自荐,245万,2室1厅 | 71.93平米 | 南 | 精装 | 中楼层(共13层) | 2012年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_y6VcPFA8Y_1.jpg.296x216.jpg
20201223,松江,泗泾,高层视野非顶楼，尽享别墅区风景,189万,1室1厅 | 48.02平米 | 南 | 精装 | 高楼层(共6层) | 2010年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_ujNFFbCHf_1.jpg.296x216.jpg
20201223,松江,泗泾,小户型，低总价，精装修诚意出售，满五唯一房主自荐,168万,1室1厅 | 55.02平米 | 东 | 精装 | 中楼层(共17层) | 2010年建 | 塔楼,http://image1.ljcdn.com/110000-inspection/pc1_yN0BTcku4_1.jpg.296x216.jpg
20201223,松江,泗泾,装修保养好，满五唯一，花园位置，出入方便，诚意出售,332万,3室2厅 | 88.84平米 | 南 北 | 精装 | 中楼层(共16层) | 2011年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_Cn3YPiAaG_1.jpg.296x216.jpg
20201223,松江,泗泾,新凯城紫竹苑 2室1厅 南新上,245万,2室1厅 | 67.94平米 | 南 | 精装 | 低楼层(共12层) | 2014年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_gYclzzFsM_2.jpg.296x216.jpg
20201223,松江,泗泾,边套 全明户型 一手动迁税费少新上,205万,2室1厅 | 71.8平米 | 南 | 简装 | 低楼层(共18层) | 2015年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_f9IwtPVqk_1.jpg.296x216.jpg
20201223,松江,泗泾,佘山地铁下 精装修 边套下叠 看房方便 带花园地下室,800万,4室2厅 | 149.18平米 | 南 北 | 精装 | 低楼层(共4层)  | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_NMRhJdns5_1.jpg.296x216.jpg
20201223,松江,泗泾,满五年唯一电梯房正三房，南北通户型，近地铁,435万,3室2厅 | 139.18平米 | 南 | 简装 | 中楼层(共10层) | 2007年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_w1OTER4x3_1.jpg.296x216.jpg
20201223,松江,泗泾,一手动迁满五唯一税少，临河边套通透明亮，看房方便,256万,2室2厅 | 77.83平米 | 南 北 | 简装 | 低楼层(共14层) | 2006年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_HjadJBqIE_1.jpg.296x216.jpg
20201223,松江,泗泾,精装修，总价低，业主诚意出售，楼层好,298万,3室2厅 | 87.05平米 | 南 | 精装 | 低楼层(共18层) | 2010年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_Y7Yfxv0VT_1.jpg.296x216.jpg
