20201223,松江,新桥,海派青城 1室1厅 南房主自荐,143万,1室1厅 | 45平米 | 南 | 毛坯 | 低楼层(共14层) | 2011年建 | 板楼,http://image1.ljcdn.com/310000-inspection/prod-0b67358d-6712-4b90-8f2a-2cdc37505963.jpg.296x216.jpg
20201223,松江,新桥,满五唯一，南北通户型的一房，精装自住，诚意出售，,128万,1室1厅 | 52.95平米 | 南 | 简装 | 中楼层(共6层) | 2004年建 | 板楼,http://image1.ljcdn.com/310000-inspection/prod-044efcf6-973c-4709-819a-7fb286884b7f.jpg.296x216.jpg
20201223,松江,新桥,丨沿河高层丨景观房丨户型好丨诚意出售丨看房方便丨房主自荐,266万,2室1厅 | 85.26平米 | 南 | 精装 | 高楼层(共18层) | 2009年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_UNeYFH0eN_1.jpg.296x216.jpg
20201223,松江,新桥,满五唯一，三房，高楼层，采光好,342万,3室1厅 | 136.06平米 | 南 | 精装 | 中楼层(共16层) | 2006年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_WvZ5KKq2J_1.jpg.296x216.jpg
20201223,松江,新桥,中间楼层！中间楼层！中间楼层！位置好，诚意出售,128万,1室1厅 | 52.95平米 | 南 | 简装 | 中楼层(共6层) | 2004年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_1CU6zkhNC_1.jpg.296x216.jpg
20201223,松江,新桥,店长推荐+业主诚售+景观楼层好+东暖夏凉+拎包入住房主自荐,283万,3室2厅 | 99.34平米 | 南 | 精装 | 低楼层(共18层) | 2007年建 | 板楼,http://image1.ljcdn.com/310000-inspection/pc1_LjXcvMrBd_1.jpg.296x216.jpg
20201223,松江,新桥,七十年产权住宅、业主诚心出售、看房方便房主自荐,253万,3室1厅 | 86.75平米 | 南 | 精装 | 中楼层(共17层) | 2009年建 | 板楼,http://image1.ljcdn.com/310000-inspection/76a82f27-4c37-44fd-a153-628f33c0ded0.jpg.296x216.jpg
20201223,松江,新桥,满五唯一 临河景观房 南北户型 业主诚意出售,240万,2室2厅 | 85.08平米 | 南 | 精装 | 低楼层(共18层) | 2009年建 | 板楼,http://image1.ljcdn.com/shfdfs-image/20160402/01fea884-8710-4ccb-b392-f5aeac0576ff.jpg.296x216.jpg
20201223,松江,新桥,丨精装修三房丨丨采光好丨满五年唯一丨七十年住宅,265万,3室1厅 | 86.75平米 | 南 | 精装 | 低楼层(共17层) | 2009年建 | 板楼,http://image1.ljcdn.com/310000-inspection/28607ddb-558f-455b-b757-3ced6cedc691.jpg.296x216.jpg
20201223,松江,新桥,大虹桥独栋别墅，全新装修300多万，带车库车位。,1780万,4室3厅 | 419.15平米 | 南 | 精装 | 2层 | 2011年建 | 板楼 | 独栋别墅,http://image1.ljcdn.com/310000-inspection/bcb15e78-ffb9-43c6-b836-8ff5415ff322.jpg.296x216.jpg
20201223,松江,新桥,七十年产权住宅、两房朝南、诚心出售,222万,2室1厅 | 75.71平米 | 南 | 精装 | 低楼层(共17层) | 2009年建 | 板楼,http://image1.ljcdn.com/310000-inspection/b9518f0a-15e0-4822-aa38-568c11b00888.jpg.296x216.jpg
20201223,松江,新桥,满五唯一，开间均朝南户型，中间楼层采光好，税少,227万,2室2厅 | 87.46平米 | 南 | 精装 | 中楼层(共16层) | 2007年建 | 板楼,http://image1.ljcdn.com/310000-inspection/26e67d25-8a44-438a-b791-4baa50ab1987.jpg.296x216.jpg
20201223,松江,新桥,晨星东区 3室2厅 南新上,229万,3室2厅 | 115.98平米 | 南 | 简装 | 中楼层(共6层) | 2008年建 | 板楼,http://image1.ljcdn.com/x-se/hdic-frame/d1d8e23d-f00f-4249-aa4d-a5b8fd95f147.png.296x216.jpg
20201223,松江,新桥,此房满二唯一，中高楼层，采光通风好。诚意出售,205万,3室2厅 | 110.22平米 | 南 | 简装 | 高楼层(共6层) | 2004年建 | 板楼,http://image1.ljcdn.com/110000-inspection/c8781c4bca3f01f3ede203b44808a51c-033.jpg.296x216.jpg
20201223,松江,新桥,晨星东区 3室2厅 南,201万,3室2厅 | 118.86平米 | 南 | 毛坯 | 高楼层(共6层) | 2008年建 | 板楼,http://image1.ljcdn.com/x-se/hdic-frame/d1d8e23d-f00f-4249-aa4d-a5b8fd95f147.png.296x216.jpg
20201223,松江,新桥,房子是六楼带阁楼的，一手动迁，70年产权，随时可过户新上,205万,3室2厅 | 117.85平米 | 南 | 毛坯 | 高楼层(共6层) | 2008年建 | 板楼,http://image1.ljcdn.com/x-se/shfdfs-image/20171126/209f4371-7b60-4da3-a4c4-b712fb12c6c1.jpg.296x216.jpg
20201223,松江,新桥,晨星小区 3室2厅 南,198万,3室2厅 | 110.22平米 | 南 | 毛坯 | 高楼层(共6层) | 2004年建 | 板楼,http://image1.ljcdn.com/x-se/hdic-frame/1e25e5ce-4c69-4b70-b84d-7a7f1c0b091d.png.296x216.jpg
20201223,松江,新桥,中间位置，南北户型，采光好，视野佳，看房提前约,179万,2室1厅 | 91.85平米 | 南 | 毛坯 | 高楼层(共6层) | 2004年建 | 板楼,
20201223,松江,新桥,一手动迁，位置好，楼层好，中间位置，,208万,3室2厅 | 110平米 | 南 | 简装 | 中楼层(共6层) | 2004年建 | 板楼,http://image1.ljcdn.com/x-se/hdic-frame/1e25e5ce-4c69-4b70-b84d-7a7f1c0b091d.png.296x216.jpg
20201223,松江,新桥,此房满五唯一，小区中间位置，通风好，采光好，,215万,3室1厅 | 110.22平米 | 南 北 | 简装 | 低楼层(共6层) | 2004年建 | 板楼,http://image1.ljcdn.com/x-se/hdic-frame/1e25e5ce-4c69-4b70-b84d-7a7f1c0b091d.png.296x216.jpg
20201223,松江,新桥,雅苑正气两房，户型方正,近22号金山铁路,250万,2室2厅 | 86.01平米 | 南 | 毛坯 | 中楼层(共6层) | 2005年建 | 板楼,http://image1.ljcdn.com/x-se/hdic-frame/e7d3be6f-c16d-42a7-8b13-d7df5aeafafa.png.296x216.jpg
20201223,松江,新桥,精装修电梯两房＋采光好＋配套成熟＋税费少,168万,2室1厅 | 64.7平米 | 南 北 | 精装 | 低楼层(共18层) | 2009年建 | 板楼,http://image1.ljcdn.com/x-se/hdic-frame/419129c7-a4eb-4e2f-8e5e-85a1622b1417.png.296x216.jpg
20201223,松江,新桥,中层两房，中间位置，南北通风，户型正气,185万,2室1厅 | 91.63平米 | 南 | 简装 | 低楼层(共6层) | 2004年建 | 板楼,
20201223,松江,新桥,满五唯一税费少，视野好，楼层好，双南两房,210万,2室2厅 | 74.02平米 | 南 | 精装 | 高楼层(共18层) | 2007年建 | 板楼,http://image1.ljcdn.com/x-se/hdic-frame/a2d59d03-e48d-42ab-9dbd-407cf4fab126.png.296x216.jpg
20201223,松江,新桥,六楼带阁楼，适合家里人口多，产权清晰，业主诚售！,128万,1室1厅 | 54.97平米 | 南 | 毛坯 | 高楼层(共6层) | 2008年建 | 板楼,
20201223,松江,新桥,房子是中高楼层，采光好，视野佳，位置好，业主诚售！,126万,1室1厅 | 54.51平米 | 南 | 毛坯 | 高楼层(共6层) | 2008年建 | 板楼,http://image1.ljcdn.com/x-se/hdic-frame/bf5ddb5b-73b0-409d-977b-a89bd5bb1747.png.296x216.jpg
20201223,松江,新桥,中楼层！婚房装修！小区中间位置，很安静，业主诚售！,129万,1室1厅 | 54.51平米 | 南 | 精装 | 中楼层(共6层) | 2008年建 | 板楼,http://image1.ljcdn.com/x-se/hdic-frame/4677b0a7-26e0-43d2-b6ad-87dbfd1c32be.png.296x216.jpg
20201223,松江,新桥,晨星东区 3室2厅 南,235万,3室2厅 | 117.85平米 | 南 | 其他 | 高楼层(共6层) | 2008年建 | 板楼,http://image1.ljcdn.com/x-se/shfdfs-image/20171126/209f4371-7b60-4da3-a4c4-b712fb12c6c1.jpg.296x216.jpg
20201223,松江,新桥,长泰西郊 4室2厅 1550万,1550万,4室2厅 | 419平米 | 南 | 精装 | 2层 | 2010年建 | 板楼 | 独栋别墅,
20201223,松江,新桥,莘松绿嘉园 3室2厅 南,460万,3室2厅 | 130.1平米 | 南 | 简装 | 低楼层(共16层)  | 板楼,
20201223,松江,新桥,晨星东区 1室1厅 南新上,127万,1室1厅 | 54.51平米 | 南 | 毛坯 | 低楼层(共6层) | 2008年建 | 板楼,http://image1.ljcdn.com/x-se/hdic-frame/bf5ddb5b-73b0-409d-977b-a89bd5bb1747.png.296x216.jpg
20201223,松江,新桥,晨星东区 3室2厅 南新上,205万,3室2厅 | 117.85平米 | 南 | 其他 | 高楼层(共6层) | 2008年建 | 板楼,http://image1.ljcdn.com/x-se/hdic-frame/d1d8e23d-f00f-4249-aa4d-a5b8fd95f147.png.296x216.jpg
